ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,ontology,group_label
GO:0045746,negative regulation of Notch signaling pathway,3/23,43/18860,0.0697674418604651,57.2093023255814,12.8939092591244,1.89383897943906e-05,0.00905255032171871,0.00715671782756445,EGFL7/NRARP/ARRDC1,3,BP,aortic aneurysm and dissection
GO:0032725,positive regulation of granulocyte macrophage colony-stimulating factor production,2/23,15/18860,0.133333333333333,109.333333333333,14.6665188338887,0.000147940758272237,0.0130653996542208,0.0103291752386374,PAEP/CARD9,2,BP,aortic aneurysm and dissection
GO:0032604,granulocyte macrophage colony-stimulating factor production,2/23,17/18860,0.117647058823529,96.4705882352941,13.7605696998689,0.000191334304559719,0.0130653996542208,0.0103291752386374,PAEP/CARD9,2,BP,aortic aneurysm and dissection
GO:0048048,embryonic eye morphogenesis,2/23,37/18860,0.0540540540540541,44.3243243243243,9.21734023287945,0.000923178960687638,0.0490310603565212,0.0387627189341359,FBN1/FBN2,2,BP,aortic aneurysm and dissection
GO:0045185,maintenance of protein location,2/23,67/18860,0.0298507462686567,24.4776119402985,6.72683296474859,0.00299743739788084,0.130252279653368,0.102974165152079,FBN1/FBN2,2,BP,aortic aneurysm and dissection
GO:0042593,glucose homeostasis,3/23,281/18860,0.0106761565836299,8.75444839857651,4.57625569446939,0.00464747327046284,0.169933231832597,0.134344924527422,FBN1/FBN2/OBP2A,3,BP,aortic aneurysm and dissection
GO:0010721,negative regulation of cell development,3/23,288/18860,0.0104166666666667,8.54166666666667,4.5066270478278,0.00497712394488779,0.169933231832597,0.134344924527422,FBN1/PAEP/NRARP,3,BP,aortic aneurysm and dissection
GO:0001938,positive regulation of endothelial cell proliferation,2/23,110/18860,0.0181818181818182,14.9090909090909,5.11224703337679,0.00787311066452885,0.184242282058473,0.145657298522334,EGFL7/NRARP,2,BP,aortic aneurysm and dissection
GO:1902106,negative regulation of leukocyte differentiation,2/23,120/18860,0.0166666666666667,13.6666666666667,4.86391023190898,0.00930786063075546,0.184242282058473,0.145657298522334,FBN1/NRARP,2,BP,aortic aneurysm and dissection
GO:0006048,UDP-N-acetylglucosamine biosynthetic process,1/23,10/18860,0.1,82,8.95254929412783,0.0121312936190364,0.184242282058473,0.145657298522334,UAP1L1,1,BP,aortic aneurysm and dissection
GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,1/23,10/18860,0.1,82,8.95254929412783,0.0121312936190364,0.184242282058473,0.145657298522334,MFSD6,1,BP,aortic aneurysm and dissection
GO:0048874,host-mediated modulation of intestinal microbiota composition,1/23,10/18860,0.1,82,8.95254929412783,0.0121312936190364,0.184242282058473,0.145657298522334,CARD9,1,BP,aortic aneurysm and dissection
GO:0060346,bone trabecula formation,1/23,10/18860,0.1,82,8.95254929412783,0.0121312936190364,0.184242282058473,0.145657298522334,FBN2,1,BP,aortic aneurysm and dissection
GO:0032525,somite rostral/caudal axis specification,1/23,11/18860,0.0909090909090909,74.5454545454546,8.52560880293222,0.0133366506613045,0.184242282058473,0.145657298522334,NRARP,1,BP,aortic aneurysm and dissection
GO:2001204,regulation of osteoclast development,1/23,11/18860,0.0909090909090909,74.5454545454546,8.52560880293222,0.0133366506613045,0.184242282058473,0.145657298522334,FBN1,1,BP,aortic aneurysm and dissection
GO:0009176,pyrimidine deoxyribonucleoside monophosphate metabolic process,1/23,12/18860,0.0833333333333333,68.3333333333333,8.15277544542366,0.014540600846184,0.184242282058473,0.145657298522334,DUT,1,BP,aortic aneurysm and dissection
GO:1990314,cellular response to insulin-like growth factor stimulus,1/23,12/18860,0.0833333333333333,68.3333333333333,8.15277544542366,0.014540600846184,0.184242282058473,0.145657298522334,FBN1,1,BP,aortic aneurysm and dissection
GO:0032494,response to peptidoglycan,1/23,13/18860,0.0769230769230769,63.0769230769231,7.82344660166955,0.0157431457411621,0.184242282058473,0.145657298522334,CARD9,1,BP,aortic aneurysm and dissection
GO:0046349,amino sugar biosynthetic process,1/23,13/18860,0.0769230769230769,63.0769230769231,7.82344660166955,0.0157431457411621,0.184242282058473,0.145657298522334,UAP1L1,1,BP,aortic aneurysm and dissection
GO:0061430,bone trabecula morphogenesis,1/23,13/18860,0.0769230769230769,63.0769230769231,7.82344660166955,0.0157431457411621,0.184242282058473,0.145657298522334,FBN2,1,BP,aortic aneurysm and dissection
GO:0010225,response to UV-C,1/23,15/18860,0.0666666666666667,54.6666666666667,7.26556779155716,0.0181440259230472,0.184242282058473,0.145657298522334,PIERCE1,1,BP,aortic aneurysm and dissection
GO:1904380,endoplasmic reticulum mannose trimming,1/23,15/18860,0.0666666666666667,54.6666666666667,7.26556779155716,0.0181440259230472,0.184242282058473,0.145657298522334,MAN1B1,1,BP,aortic aneurysm and dissection
GO:0003188,heart valve formation,1/23,16/18860,0.0625,51.25,7.02630323911402,0.019342364336619,0.184242282058473,0.145657298522334,OLFM1,1,BP,aortic aneurysm and dissection
GO:0009265,2'-deoxyribonucleotide biosynthetic process,1/23,16/18860,0.0625,51.25,7.02630323911402,0.019342364336619,0.184242282058473,0.145657298522334,DUT,1,BP,aortic aneurysm and dissection
GO:0046385,deoxyribose phosphate biosynthetic process,1/23,16/18860,0.0625,51.25,7.02630323911402,0.019342364336619,0.184242282058473,0.145657298522334,DUT,1,BP,aortic aneurysm and dissection
GO:0061668,mitochondrial ribosome assembly,1/23,16/18860,0.0625,51.25,7.02630323911402,0.019342364336619,0.184242282058473,0.145657298522334,MRPS2,1,BP,aortic aneurysm and dissection
GO:1904044,response to aldosterone,1/23,17/18860,0.0588235294117647,48.2352941176471,6.80821778742744,0.0205393037136231,0.184242282058473,0.145657298522334,CARD9,1,BP,aortic aneurysm and dissection
GO:0009223,pyrimidine deoxyribonucleotide catabolic process,1/23,18/18860,0.0555555555555556,45.5555555555556,6.60833415667206,0.0217348456132453,0.184242282058473,0.145657298522334,DUT,1,BP,aortic aneurysm and dissection
GO:0032095,regulation of response to food,1/23,18/18860,0.0555555555555556,45.5555555555556,6.60833415667206,0.0217348456132453,0.184242282058473,0.145657298522334,FBN1,1,BP,aortic aneurysm and dissection
GO:0044539,long-chain fatty acid import into cell,1/23,18/18860,0.0555555555555556,45.5555555555556,6.60833415667206,0.0217348456132453,0.184242282058473,0.145657298522334,SLC27A6,1,BP,aortic aneurysm and dissection
GO:1901163,regulation of trophoblast cell migration,1/23,18/18860,0.0555555555555556,45.5555555555556,6.60833415667206,0.0217348456132453,0.184242282058473,0.145657298522334,FBN2,1,BP,aortic aneurysm and dissection
GO:0098696,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane,1/23,19/18860,0.0526315789473684,43.1578947368421,6.42423057775922,0.0229289915930192,0.184242282058473,0.145657298522334,OLFM1,1,BP,aortic aneurysm and dissection
GO:0070525,tRNA threonylcarbamoyladenosine metabolic process,1/23,20/18860,0.05,41,6.25391420896537,0.0241217432088227,0.184242282058473,0.145657298522334,OSGEPL1,1,BP,aortic aneurysm and dissection
GO:2000318,positive regulation of T-helper 17 type immune response,1/23,20/18860,0.05,41,6.25391420896537,0.0241217432088227,0.184242282058473,0.145657298522334,CARD9,1,BP,aortic aneurysm and dissection
GO:0010737,protein kinase A signaling,1/23,21/18860,0.0476190476190476,39.047619047619,6.09572811694793,0.0253131020148842,0.184242282058473,0.145657298522334,FBN1,1,BP,aortic aneurysm and dissection
GO:0032874,positive regulation of stress-activated MAPK cascade,1/23,21/18860,0.0476190476190476,39.047619047619,6.09572811694793,0.0253131020148842,0.184242282058473,0.145657298522334,CARD9,1,BP,aortic aneurysm and dissection
GO:0001935,endothelial cell proliferation,2/23,204/18860,0.00980392156862745,8.03921568627451,3.53221775344861,0.0253743170604778,0.184242282058473,0.145657298522334,EGFL7/NRARP,2,BP,aortic aneurysm and dissection
GO:0006006,glucose metabolic process,2/23,206/18860,0.00970873786407767,7.96116504854369,3.51032182549898,0.0258375588832197,0.184242282058473,0.145657298522334,FBN1/FBN2,2,BP,aortic aneurysm and dissection
GO:0032495,response to muramyl dipeptide,1/23,22/18860,0.0454545454545455,37.2727272727273,5.94828178610247,0.0265030695637807,0.184242282058473,0.145657298522334,CARD9,1,BP,aortic aneurysm and dissection
GO:0061760,antifungal innate immune response,1/23,23/18860,0.0434782608695652,35.6521739130435,5.81039843092701,0.027691647406441,0.184242282058473,0.145657298522334,CARD9,1,BP,aortic aneurysm and dissection
GO:0072529,pyrimidine-containing compound catabolic process,1/23,23/18860,0.0434782608695652,35.6521739130435,5.81039843092701,0.027691647406441,0.184242282058473,0.145657298522334,DUT,1,BP,aortic aneurysm and dissection
GO:0140112,extracellular vesicle biogenesis,1/23,23/18860,0.0434782608695652,35.6521739130435,5.81039843092701,0.027691647406441,0.184242282058473,0.145657298522334,ARRDC1,1,BP,aortic aneurysm and dissection
GO:0060907,positive regulation of macrophage cytokine production,1/23,24/18860,0.0416666666666667,34.1666666666667,5.68107451102658,0.0288788370921474,0.184242282058473,0.145657298522334,CARD9,1,BP,aortic aneurysm and dissection
GO:0009219,pyrimidine deoxyribonucleotide metabolic process,1/23,25/18860,0.04,32.8,5.55944824310633,0.0300646401685374,0.184242282058473,0.145657298522334,DUT,1,BP,aortic aneurysm and dissection
GO:0016973,poly(A)+ mRNA export from nucleus,1/23,25/18860,0.04,32.8,5.55944824310633,0.0300646401685374,0.184242282058473,0.145657298522334,ZC3H11B,1,BP,aortic aneurysm and dissection
GO:0032098,regulation of appetite,1/23,25/18860,0.04,32.8,5.55944824310633,0.0300646401685374,0.184242282058473,0.145657298522334,FBN1,1,BP,aortic aneurysm and dissection
GO:1903429,regulation of cell maturation,1/23,25/18860,0.04,32.8,5.55944824310633,0.0300646401685374,0.184242282058473,0.145657298522334,PAEP,1,BP,aortic aneurysm and dissection
GO:0006457,protein folding,2/23,228/18860,0.0087719298245614,7.19298245614035,3.28741789446239,0.0311588043903385,0.186713122635086,0.147610682726263,QSOX2/ERP44,2,BP,aortic aneurysm and dissection
GO:0032740,positive regulation of interleukin-17 production,1/23,28/18860,0.0357142857142857,29.2857142857143,5.2337783039622,0.0336137451935407,0.19278889960531,0.152414038666166,CARD9,1,BP,aortic aneurysm and dissection
GO:1902473,regulation of protein localization to synapse,1/23,29/18860,0.0344827586206897,28.2758620689655,5.13639213430932,0.0347940172761948,0.19278889960531,0.152414038666166,OLFM1,1,BP,aortic aneurysm and dissection
GO:0046386,deoxyribose phosphate catabolic process,1/23,30/18860,0.0333333333333333,27.3333333333333,5.04380959275216,0.0359729104631021,0.19278889960531,0.152414038666166,DUT,1,BP,aortic aneurysm and dissection
GO:0019082,viral protein processing,1/23,32/18860,0.03125,25.625,4.87154269227827,0.0383265662992485,0.19278889960531,0.152414038666166,MAN1B1,1,BP,aortic aneurysm and dissection
GO:0048240,sperm capacitation,1/23,34/18860,0.0294117647058824,24.1176470588235,4.71434585003194,0.0406747249848036,0.19278889960531,0.152414038666166,PAEP,1,BP,aortic aneurysm and dissection
GO:0000038,very long-chain fatty acid metabolic process,1/23,35/18860,0.0285714285714286,23.4285714285714,4.64072166332409,0.0418467467273598,0.19278889960531,0.152414038666166,SLC27A6,1,BP,aortic aneurysm and dissection
GO:0060317,cardiac epithelial to mesenchymal transition,1/23,36/18860,0.0277777777777778,22.7777777777778,4.57010559263413,0.0430173987765106,0.19278889960531,0.152414038666166,OLFM1,1,BP,aortic aneurysm and dissection
GO:0010934,macrophage cytokine production,1/23,38/18860,0.0263157894736842,21.5789473684211,4.43710238010042,0.0453545999050805,0.19278889960531,0.152414038666166,CARD9,1,BP,aortic aneurysm and dissection
GO:1900017,positive regulation of cytokine production involved in inflammatory response,1/23,38/18860,0.0263157894736842,21.5789473684211,4.43710238010042,0.0453545999050805,0.19278889960531,0.152414038666166,CARD9,1,BP,aortic aneurysm and dissection
GO:0001569,branching involved in blood vessel morphogenesis,1/23,39/18860,0.0256410256410256,21.025641025641,4.3743624249916,0.0465211520356819,0.19278889960531,0.152414038666166,NRARP,1,BP,aortic aneurysm and dissection
